RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
14495,220101120,Stoop,,20,STRATFORD CT,113,
14496,220101130,First Floor,,1053,STRATFORD CT,111,
14497,220101130,Basement,,1073,STRATFORD CT,111,
14498,220101130,Stoop,,50,STRATFORD CT,111,
14499,220101140,First Floor,,889,CENTER AVE,2222,
14500,220101140,Basement,,900,CENTER AVE,2222,
14501,220101140,Concrete Patio,,130,CENTER AVE,2222,
14502,220101140,Deck,,85,CENTER AVE,2222,
14503,220101140,Open Porch,,16,CENTER AVE,2222,
14504,220101140,Screened Porch,,190,CENTER AVE,2222,
14505,220101140,Stoop,,16,CENTER AVE,2222,
14506,220101150,First Floor,,1196,CENTER AVE,2224,
14507,220101150,Basement,,1186,CENTER AVE,2224,
14508,220101150,Slab,,33,CENTER AVE,2224,
14509,220101150,Stoop,,28,CENTER AVE,2224,
14510,220101200,First Floor,,1053,STRATFORD CT,106,
14511,220101200,Basement,,1044,STRATFORD CT,106,
14512,220101200,Slab,,28,STRATFORD CT,106,
14513,220101200,Stoop,,93,STRATFORD CT,106,
14514,220101300,First Floor,,1053,STRATFORD CT,108,
14515,220101300,Basement,,1073,STRATFORD CT,108,
14516,220101300,Deck,,48,STRATFORD CT,108,
14517,220101300,Slab,,40,STRATFORD CT,108,
14518,220101400,First Floor,,1053,STRATFORD CT,110,
14519,220101400,Basement,,1073,STRATFORD CT,110,
14520,220101400,Concrete Patio,,216,STRATFORD CT,110,
14521,220101400,Stoop,,52,STRATFORD CT,110,
14522,220101500,First Floor,,1053,STRATFORD CT,112,
14523,220101500,Basement,,1073,STRATFORD CT,112,
14524,220101500,Slab,,20,STRATFORD CT,112,
14525,220101500,Stoop,,40,STRATFORD CT,112,
14526,220101600,First Floor,,1053,STRATFORD CT,114,
14527,220101600,Basement,,1073,STRATFORD CT,114,
14528,220101600,Concrete Patio,,144,STRATFORD CT,114,
14529,220101600,Slab,,24,STRATFORD CT,114,
14530,220101600,Stoop,,192,STRATFORD CT,114,
14531,220101700,First Floor,,1039,STRATFORD CT,116,
14532,220101700,Basement,,1036,STRATFORD CT,116,
14533,220101700,Slab,,20,STRATFORD CT,116,
14534,220101700,Stoop,,64,STRATFORD CT,116,
14535,220101800,First Floor,,1053,STRATFORD CT,118,
14536,220101800,Basement,,1073,STRATFORD CT,118,
14537,220101800,Screened Porch,,128,STRATFORD CT,118,
14538,220101800,Stoop,,44,STRATFORD CT,118,
14539,220101900,First Floor,,1053,STRATFORD CT,119,
14540,220101900,Basement,,1073,STRATFORD CT,119,
14541,220101900,Open Porch,,28,STRATFORD CT,119,
14542,220101900,Stoop,,20,STRATFORD CT,119,
14543,220102000,First Floor,,900,CENTER AVE,2228,
14544,220102000,Basement,,900,CENTER AVE,2228,
14545,220102000,Concrete Patio,,440,CENTER AVE,2228,
14546,220102000,Stoop,,52,CENTER AVE,2228,
14547,220102100,First Floor,,877,CENTER AVE,2226,
14548,220102100,Basement,,900,CENTER AVE,2226,
14549,220102100,Concrete Patio,,208,CENTER AVE,2226,
14550,220102100,Stoop,,90,CENTER AVE,2226,
14551,220103000,First Floor,,699,CENTER AVE,2300,
14552,220103000,Basement,,720,CENTER AVE,2300,
14553,220103000,Concrete Patio,,143,CENTER AVE,2300,
14554,220103000,Stoop,,48,CENTER AVE,2300,
14555,220104000,First Floor,,723,CENTER AVE,2302,
14556,220104000,Basement,,720,CENTER AVE,2302,
14557,220104000,Deck,,192,CENTER AVE,2302,
14558,220104000,Open Porch,,44,CENTER AVE,2302,
14559,220104000,Frame Enclosed 1/Sty,,63,CENTER AVE,2302,
14560,220105000,First Floor,,720,CENTER AVE,2304,
14561,220105000,Basement,,720,CENTER AVE,2304,
14562,220105000,Canopy,,28,CENTER AVE,2304,
14563,220105000,Frame Enclosed 1/Sty,,77,CENTER AVE,2304,
14564,220105000,Stoop,,28,CENTER AVE,2304,
14565,220106000,First Floor,,723,CENTER AVE,2306,
14566,220106000,Basement,,720,CENTER AVE,2306,
14567,220106000,Glass Enclosed 1/Sty,,136,CENTER AVE,2306,
14568,220106000,Stoop,,68,CENTER AVE,2306,
14569,220107000,First Floor,,1135,CENTER AVE,2308,
14570,220107000,Basement,,720,CENTER AVE,2308,
14571,220107000,Deck,,248,CENTER AVE,2308,
14572,220107000,Stoop,,24,CENTER AVE,2308,
14573,220108000,First Floor,,723,CENTER AVE,2310,
14574,220108000,Basement,,720,CENTER AVE,2310,
14575,220108000,Open Porch,,24,CENTER AVE,2310,
14576,220108000,Stoop,,24,CENTER AVE,2310,
14577,220109000,First Floor,,726,CENTER AVE,2312,
14578,220109000,Basement,,720,CENTER AVE,2312,
14579,220109000,Open Porch,,24,CENTER AVE,2312,
14580,220109000,Stone Patio,,88,CENTER AVE,2312,
14581,220109000,Stoop,,40,CENTER AVE,2312,
14582,220110000,First Floor,,720,CENTER AVE,2314,
14583,220110000,Basement,,720,CENTER AVE,2314,
14584,220110000,Open Porch,,52,CENTER AVE,2314,
14585,220111000,First Floor,,914,CENTER AVE,1636,
14586,220111000,Basement,,912,CENTER AVE,1636,
14587,220111000,Stoop,,48,CENTER AVE,1636,
14588,220111100,First Floor,,932,CENTER AVE,1638,
14589,220111100,Basement,,932,CENTER AVE,1638,
14590,220111100,Concrete Patio,,96,CENTER AVE,1638,
14591,220111100,Deck,,198,CENTER AVE,1638,
14592,220111200,First Floor,,914,CENTER AVE,1640,
14593,220111200,Basement,,912,CENTER AVE,1640,
14594,220111200,Screened Porch,,408,CENTER AVE,1640,
14595,220111200,Stoop,,100,CENTER AVE,1640,
14596,220111300,First Floor,,908,CENTER AVE,1642,
14597,220111300,Basement,,912,CENTER AVE,1642,
14598,220111300,Stoop,,40,CENTER AVE,1642,
14599,220111400,First Floor,,924,CENTER AVE,1644,
14600,220111400,Basement,,912,CENTER AVE,1644,
14601,220111400,Stone Patio,,135,CENTER AVE,1644,
14602,220111400,Stoop,,40,CENTER AVE,1644,
14603,220111500,First Floor,,921,CENTER AVE,1646,
14604,220111500,Basement,,912,CENTER AVE,1646,
14605,220111500,Deck,,214,CENTER AVE,1646,
14606,220111500,Stoop,,16,CENTER AVE,1646,
14607,220113000,First Floor,,768,CENTER AVE,1632,
14608,220113000,Basement,,768,CENTER AVE,1632,
14609,220113000,Deck,,192,CENTER AVE,1632,
14610,220113000,Finished Attic,,768,CENTER AVE,1632,
14611,220113000,Screened Porch,,109,CENTER AVE,1632,
14612,220113000,Stoop,,20,CENTER AVE,1632,
14613,220114000,First Floor,,1164,CENTER AVE,1630,
14614,220114000,Basement,,768,CENTER AVE,1630,
14615,220114000,Canopy,,20,CENTER AVE,1630,
14616,220114000,Open Porch,,20,CENTER AVE,1630,
14617,220114000,Slab,,20,CENTER AVE,1630,
14618,220115000,First Floor,,1449,CENTER AVE,1628,
14619,220115000,Basement,,756,CENTER AVE,1628,
14620,220115000,Deck,,210,CENTER AVE,1628,
14621,220115000,Finished Attic,,924,CENTER AVE,1628,
14622,220115000,Vaulted Ceiling,,525,CENTER AVE,1628,
14623,220116000,First Floor,,770,CENTER AVE,1626,
14624,220116000,Basement,,768,CENTER AVE,1626,
14625,220116000,Concrete Patio,,324,CENTER AVE,1626,
14626,220116000,Stoop,,20,CENTER AVE,1626,
14627,220116000,Unfinished Attic,,768,CENTER AVE,1626,
14628,220117000,First Floor,,899,CENTER AVE,1624,
14629,220117000,Basement,,768,CENTER AVE,1624,
14630,220117000,Stoop,,56,CENTER AVE,1624,
14631,220118000,First Floor,,832,CENTER AVE,1622,
14632,220118000,Basement,,832,CENTER AVE,1622,
14633,220118000,Finished Attic,,832,CENTER AVE,1622,
14634,220118000,Open Porch,,20,CENTER AVE,1622,
14635,220118000,Slab,,28,CENTER AVE,1622,
14636,220118000,Stoop,,24,CENTER AVE,1622,
14637,220119000,First Floor,,770,CENTER AVE,1620,
14638,220119000,Basement,,768,CENTER AVE,1620,
14639,220119000,Stoop,,40,CENTER AVE,1620,
14640,220119000,Unfinished Attic,,768,CENTER AVE,1620,
14641,220120000,First Floor,,920,CENTER AVE,1618,
14642,220120000,Basement,,912,CENTER AVE,1618,
14643,220120000,Open Porch,,20,CENTER AVE,1618,
14644,220120000,Stoop,,24,CENTER AVE,1618,
14645,220121000,First Floor,,768,CENTER AVE,1616,
14646,220121000,Basement,,768,CENTER AVE,1616,
14647,220121000,Open Porch,,48,CENTER AVE,1616,
14648,220121000,Stoop,,24,CENTER AVE,1616,
14649,220121000,Unfinished Attic,,768,CENTER AVE,1616,
14650,220122000,First Floor,,768,CENTER AVE,1612,
14651,220122000,Basement,,768,CENTER AVE,1612,
14652,220122000,Finished Half-Story,,768,CENTER AVE,1612,
14653,220122000,Screened Porch,,140,CENTER AVE,1612,
14654,220122000,Stoop,,20,CENTER AVE,1612,
14655,220123000,First Floor,,773,CENTER AVE,1610,
14656,220123000,Basement,,768,CENTER AVE,1610,
14657,220123000,Stoop,,108,CENTER AVE,1610,
14658,220123000,Unfinished Attic,,768,CENTER AVE,1610,
14659,220124000,First Floor,,918,CENTER AVE,1608,
14660,220124000,Stoop,,44,CENTER AVE,1608,
14661,220125000,First Floor,,808,CENTER AVE,1606,
14662,220125000,Basement,,825,CENTER AVE,1606,
14663,220125000,Concrete Patio,,224,CENTER AVE,1606,
14664,220125000,Screened Porch,,96,CENTER AVE,1606,
14665,220125000,Stoop,,35,CENTER AVE,1606,
14666,220125000,Unfinished Attic,,825,CENTER AVE,1606,
14667,220126000,First Floor,,1084,SHAMROCK RD,249,
14668,220126000,Basement,,1082,SHAMROCK RD,249,
14669,220126000,Concrete Patio,,176,SHAMROCK RD,249,
14670,220126000,Open Porch,,255,SHAMROCK RD,249,
14671,220126100,First Floor,,1548,SHAMROCK RD,247,
14672,220126100,Basement,,989,SHAMROCK RD,247,
14673,220126100,Open Porch,,235,SHAMROCK RD,247,
14674,220126100,Unfinished Attic,,989,SHAMROCK RD,247,
14675,220127000,First Floor,,917,SHAMROCK RD,253,
14676,220127000,Basement,,912,SHAMROCK RD,253,
14677,220127000,Open Porch,,21,SHAMROCK RD,253,
14678,220127000,Stoop,,15,SHAMROCK RD,253,
14679,220128000,First Floor,,1036,SHAMROCK RD,311,
14680,220128000,Basement,,1118,SHAMROCK RD,311,
14681,220128000,Open Porch,,24,SHAMROCK RD,311,
14682,220128000,Stoop,,44,SHAMROCK RD,311,
14683,220129000,First Floor,,768,MULBERRY AVE,1603,
14684,220129000,Basement,,768,MULBERRY AVE,1603,
14685,220129000,Finished Half-Story,,768,MULBERRY AVE,1603,
14686,220129000,Open Porch,,40,MULBERRY AVE,1603,
14687,220130000,First Floor,,962,MULBERRY AVE,1605,
14688,220130000,Basement,,962,MULBERRY AVE,1605,
14689,220130000,Concrete Patio,,288,MULBERRY AVE,1605,
14690,220130000,Deck,,204,MULBERRY AVE,1605,
14691,220131000,First Floor,,774,MULBERRY AVE,1607,
14692,220131000,Basement,,768,MULBERRY AVE,1607,
14693,220131000,Frame Enclosed 1/Sty,,150,MULBERRY AVE,1607,
14694,220131000,Stoop,,24,MULBERRY AVE,1607,
14695,220131000,Unfinished Attic,,768,MULBERRY AVE,1607,
14696,220132000,First Floor,,804,MULBERRY AVE,1609,
14697,220132000,Three Quarter Story,,720,MULBERRY AVE,1609,
14698,220132000,Basement,,720,MULBERRY AVE,1609,
14699,220132000,Open Porch,,132,MULBERRY AVE,1609,
14700,220132000,Screened Porch,,90,MULBERRY AVE,1609,
14701,220133000,First Floor,,711,MULBERRY AVE,1611,
14702,220133000,Basement,,720,MULBERRY AVE,1611,
14703,220133000,Finished Half-Story,,720,MULBERRY AVE,1611,
14704,220133000,Stoop,,29,MULBERRY AVE,1611,
14705,220134000,First Floor,,720,MULBERRY AVE,1613,
14706,220134000,Basement,,720,MULBERRY AVE,1613,
14707,220134000,Deck,,33,MULBERRY AVE,1613,
14708,220135000,First Floor,,720,MULBERRY AVE,1615,
14709,220135000,Basement,,720,MULBERRY AVE,1615,
14710,220135000,Deck,,144,MULBERRY AVE,1615,
14711,220135000,Finished Half-Story,,720,MULBERRY AVE,1615,
14712,220135000,Stoop,,20,MULBERRY AVE,1615,
14713,220136000,First Floor,,920,MULBERRY AVE,1617,
14714,220136000,Basement,,720,MULBERRY AVE,1617,
14715,220136000,Finished Half-Story,,720,MULBERRY AVE,1617,
14716,220136000,Open Porch,,30,MULBERRY AVE,1617,
14717,220136000,Slab,,44,MULBERRY AVE,1617,
14718,220137000,First Floor,,720,MULBERRY AVE,1619,
14719,220137000,Basement,,720,MULBERRY AVE,1619,
14720,220137000,Deck,,216,MULBERRY AVE,1619,
14721,220137000,Slab,,96,MULBERRY AVE,1619,
14722,220137000,Stoop,,20,MULBERRY AVE,1619,
14723,220137000,Unfinished Attic,,720,MULBERRY AVE,1619,
14724,220138000,First Floor,,720,MULBERRY AVE,1621,
14725,220138000,Basement,,720,MULBERRY AVE,1621,
14726,220138000,Finished Half-Story,,720,MULBERRY AVE,1621,
14727,220138000,Open Porch,,192,MULBERRY AVE,1621,
14728,220139000,First Floor,,642,MULBERRY AVE,1623,
14729,220139000,Basement,,720,MULBERRY AVE,1623,
14730,220139000,Finished Half-Story,,720,MULBERRY AVE,1623,
14731,220139000,Stoop,,52,MULBERRY AVE,1623,
14732,220140000,First Floor,,1080,MULBERRY AVE,1625,
14733,220140000,Basement,,720,MULBERRY AVE,1625,
14734,220140000,Deck,,100,MULBERRY AVE,1625,
14735,220140000,Open Porch,,24,MULBERRY AVE,1625,
14736,220140000,Stoop,,81,MULBERRY AVE,1625,
14737,220141000,First Floor,,785,MULBERRY AVE,1627,
14738,220141000,Basement,,768,MULBERRY AVE,1627,
14739,220141000,Concrete Patio,,114,MULBERRY AVE,1627,
14740,220141000,Finished Half-Story,,768,MULBERRY AVE,1627,
14741,220141000,Stoop,,21,MULBERRY AVE,1627,
14742,220142000,First Floor,,1216,MULBERRY AVE,1629,
14743,220142000,Basement,,768,MULBERRY AVE,1629,
14744,220142000,Open Porch,,168,MULBERRY AVE,1629,
14745,220143000,First Floor,,962,MULBERRY AVE,1633,
14746,220143000,Basement,,768,MULBERRY AVE,1633,
14747,220143000,Deck,,192,MULBERRY AVE,1633,
14748,220143000,Open Porch,,84,MULBERRY AVE,1633,
14749,220144000,First Floor,,768,MULBERRY AVE,1635,
14750,220144000,Open Porch,,91,MULBERRY AVE,1635,
14751,220144000,Screened Porch,,24,MULBERRY AVE,1635,
14752,220144100,First Floor,,880,MULBERRY AVE,1641,
14753,220144100,Second Floor,,880,MULBERRY AVE,1641,
14754,220144100,Deck,,54,MULBERRY AVE,1641,
14755,220144100,Open Porch,,84,MULBERRY AVE,1641,
14756,220145000,First Floor,,1246,MULBERRY AVE,1645,
14757,220145000,Basement,,1064,MULBERRY AVE,1645,
14758,220145000,Finished Half-Story,,1064,MULBERRY AVE,1645,
14759,220145000,Open Porch,,138,MULBERRY AVE,1645,
14760,220146000,First Floor,,810,MULBERRY AVE,1647,
14761,220146000,Basement,,812,MULBERRY AVE,1647,
14762,220146000,Open Porch,,144,MULBERRY AVE,1647,
14763,220147000,First Floor,,1543,HIGHLAND AVE,2340,
14764,220147000,Basement,,1548,HIGHLAND AVE,2340,
14765,220147000,Open Porch,,25,HIGHLAND AVE,2340,
14766,220147000,Stoop,,30,HIGHLAND AVE,2340,
14767,220148000,First Floor,,888,HIGHLAND AVE,2342,
14768,220148000,Basement,,888,HIGHLAND AVE,2342,
14769,220148000,Deck,,143,HIGHLAND AVE,2342,
14770,220148000,Stoop,,28,HIGHLAND AVE,2342,
14771,220149000,First Floor,,1045,CHERRY AVE,1641,
14772,220149000,Open Porch,,108,CHERRY AVE,1641,
14773,220149000,Stoop,,15,CHERRY AVE,1641,
14774,220150000,First Floor,,1281,CHERRY AVE,1639,
14775,220150000,Screened Porch,,72,CHERRY AVE,1639,
14776,220150000,Slab,,32,CHERRY AVE,1639,
14777,220151000,First Floor,,728,CHERRY AVE,1637,
14778,220151000,Deck,,190,CHERRY AVE,1637,
14779,220151000,Finished 90% Story,,728,CHERRY AVE,1637,
14780,220151000,Open Porch,,70,CHERRY AVE,1637,
14781,220152000,First Floor,,771,MULBERRY AVE,1638,
14782,220152000,Open Porch,,60,MULBERRY AVE,1638,
14783,220152000,Stoop,,16,MULBERRY AVE,1638,
14784,220153000,First Floor,,959,CHERRY AVE,1635,
14785,220153000,Deck,,256,CHERRY AVE,1635,
14786,220153000,Open Porch,,45,CHERRY AVE,1635,
14787,220153000,Slab,,228,CHERRY AVE,1635,
14788,220154000,First Floor,,728,CHERRY AVE,1633,
14789,220154000,Canopy,,20,CHERRY AVE,1633,
14790,220154000,Stoop,,32,CHERRY AVE,1633,
14791,220155000,First Floor,,816,MULBERRY AVE,1636,
14792,220155000,Basement,,816,MULBERRY AVE,1636,
14793,220155000,Slab,,40,MULBERRY AVE,1636,
14794,220155000,Stoop,,28,MULBERRY AVE,1636,
14795,220155000,Unfinished Attic,,816,MULBERRY AVE,1636,
14796,220156000,First Floor,,672,CHERRY AVE,1631,
14797,220156000,Finished One-Third,,672,CHERRY AVE,1631,
14798,220156000,Slab,,66,CHERRY AVE,1631,
14799,220156000,Stoop,,28,CHERRY AVE,1631,
14800,220156100,First Floor,,650,MULBERRY AVE,1630,
14801,220156100,Concrete Patio,,150,MULBERRY AVE,1630,
14802,220156100,Open Porch,,72,MULBERRY AVE,1630,
14803,220157000,First Floor,,1500,MULBERRY AVE,1628,
14804,220157000,Open Porch,,336,MULBERRY AVE,1628,
14805,220158000,First Floor,,928,MULBERRY AVE,1626,
14806,220158000,Concrete Patio,,60,MULBERRY AVE,1626,
14807,220158000,Finished Half-Story,,928,MULBERRY AVE,1626,
14808,220158000,Open Porch,,60,MULBERRY AVE,1626,
14809,220159000,First Floor,,1344,CHERRY AVE,1619,
14810,220159000,Basement,,693,CHERRY AVE,1619,
14811,220159000,Deck,,140,CHERRY AVE,1619,
14812,220159000,Open Porch,,24,CHERRY AVE,1619,
14813,220159100,First Floor,,1339,MULBERRY AVE,1622,
14814,220159100,Deck,,108,MULBERRY AVE,1622,
14815,220159100,Open Porch,,80,MULBERRY AVE,1622,
14816,220159100,Stoop,,15,MULBERRY AVE,1622,
14817,220160000,First Floor,,1000,MULBERRY AVE,1620,
14818,220160000,Stoop,,16,MULBERRY AVE,1620,
14819,220161000,First Floor,,921,CHERRY AVE,1617,
14820,220161000,Deck,,216,CHERRY AVE,1617,
14821,220161000,Screened Porch,,54,CHERRY AVE,1617,
14822,220162000,First Floor,,929,CHERRY AVE,1615,
14823,220162000,Basement,,936,CHERRY AVE,1615,
14824,220162000,Stoop,,56,CHERRY AVE,1615,
14825,220163000,First Floor,,1046,MULBERRY AVE,1618,
14826,220163000,Basement,,1040,MULBERRY AVE,1618,
14827,220163000,Screened Porch,,88,MULBERRY AVE,1618,
14828,220163000,Stoop,,8,MULBERRY AVE,1618,
14829,220164000,First Floor,,973,MULBERRY AVE,1616,
14830,220164000,Basement,,984,MULBERRY AVE,1616,
14831,220164000,Concrete Patio,,120,MULBERRY AVE,1616,
14832,220164000,Carport,,180,MULBERRY AVE,1616,
14833,220164000,Stoop,,70,MULBERRY AVE,1616,
14834,220165000,First Floor,,1043,CHERRY AVE,1613,
14835,220165000,Open Porch,,110,CHERRY AVE,1613,
14836,220165000,Screened Porch,,60,CHERRY AVE,1613,
14837,220166000,First Floor,,1248,CHERRY AVE,1611,
14838,220166000,Canopy,,33,CHERRY AVE,1611,
14839,220166000,Cathedral Ceiling,,1248,CHERRY AVE,1611,
14840,220166000,Deck,,560,CHERRY AVE,1611,
14841,220166000,Stoop,,33,CHERRY AVE,1611,
14842,220167000,First Floor,,934,MULBERRY AVE,1612,
14843,220167000,Carport,,33,MULBERRY AVE,1612,
14844,220167000,Stoop,,24,MULBERRY AVE,1612,
14845,220168000,First Floor,,960,MULBERRY AVE,1610,
14846,220168000,Open Porch,,89,MULBERRY AVE,1610,
14847,220169000,First Floor,,952,CHERRY AVE,1603,
14848,220169000,Canopy,,32,CHERRY AVE,1603,
14849,220169000,Finished 90% Story,,952,CHERRY AVE,1603,
14850,220169000,Stoop,,152,CHERRY AVE,1603,
14851,220169100,First Floor,,696,MULBERRY AVE,1608,
14852,220169100,Cellar,,150,MULBERRY AVE,1608,
14853,220169100,Open Porch,,90,MULBERRY AVE,1608,
14854,220170000,First Floor,,1216,MULBERRY AVE,1606,
14855,220170000,Three Quarter Story,,964,MULBERRY AVE,1606,
14856,220170000,Open Porch,,12,MULBERRY AVE,1606,
14857,220170000,Stoop,,32,MULBERRY AVE,1606,
14858,220171000,First Floor,,1070,MULBERRY AVE,1604,
14859,220171000,Deck,,80,MULBERRY AVE,1604,
14860,220171000,Open Porch,,60,MULBERRY AVE,1604,
14861,220172000,First Floor,,910,MULBERRY AVE,1600,
14862,220172000,Open Porch,,24,MULBERRY AVE,1600,
14863,220172000,Frame Enclosed 1/Sty,,144,MULBERRY AVE,1600,
14864,220172000,First Floor,,508,MULBERRY AVE,1600,
14865,220174000,First Floor,,1028,CHERRY AVE,1521,
14866,220174000,Basement,,1009,CHERRY AVE,1521,
14867,220174000,Open Porch,,215,CHERRY AVE,1521,
14868,220174000,Slab,,20,CHERRY AVE,1521,
14869,220175000,First Floor,,1305,SHAMROCK RD,258,
14870,220175000,Second Floor,,1404,SHAMROCK RD,258,
14871,220175000,Bay Window,,24,SHAMROCK RD,258,
14872,220175000,B/I Garage,,99,SHAMROCK RD,258,
14873,220175000,Basement,,1305,SHAMROCK RD,258,
14874,220175000,Deck,,216,SHAMROCK RD,258,
14875,220175000,Open Porch,,104,SHAMROCK RD,258,
14876,220175000,Garage,,320,SHAMROCK RD,258,
14877,220176000,First Floor,,850,SHAMROCK RD,256,
14878,220176000,Open Porch,,66,SHAMROCK RD,256,
14879,220176000,Stoop,,36,SHAMROCK RD,256,
14880,220177000,First Floor,,982,SHAMROCK RD,254,
14881,220177000,Basement,,992,SHAMROCK RD,254,
14882,220177000,Deck,,304,SHAMROCK RD,254,
14883,220177000,Stoop,,48,SHAMROCK RD,254,
14884,220178000,First Floor,,1005,SHAMROCK RD,252,
14885,220178000,Basement,,992,SHAMROCK RD,252,
14886,220178000,Open Porch,,144,SHAMROCK RD,252,
14887,220178100,First Floor,,961,SHAMROCK RD,250,
14888,220178100,Basement,,961,SHAMROCK RD,250,
14889,220178100,Canopy,,12,SHAMROCK RD,250,
14890,220178100,Deck,,396,SHAMROCK RD,250,
14891,220178100,Slab,,32,SHAMROCK RD,250,
14892,220178200,First Floor,,685,BROAD AVE,1540,
14893,220178200,Basement,,672,BROAD AVE,1540,
14894,220178200,Deck,,478,BROAD AVE,1540,
14895,220178200,Finished Attic,,672,BROAD AVE,1540,
14896,220178200,Open Porch,,36,BROAD AVE,1540,
14897,220179000,First Floor,,988,BROAD AVE,1532,
14898,220179000,Basement,,844,BROAD AVE,1532,
14899,220179000,Concrete Patio,,84,BROAD AVE,1532,
14900,220179000,Finished Attic,,844,BROAD AVE,1532,
14901,220179000,Open Porch,,136,BROAD AVE,1532,
14902,220180000,First Floor,,773,BROAD AVE,1536,
14903,220180000,Basement,,768,BROAD AVE,1536,
14904,220180000,Open Porch,,35,BROAD AVE,1536,
14905,220180000,Stoop,,30,BROAD AVE,1536,
14906,220181000,First Floor,,932,BROAD AVE,1534,
14907,220181000,Basement,,936,BROAD AVE,1534,
14908,220181000,Open Porch,,160,BROAD AVE,1534,
14909,220181000,Screened Porch,,308,BROAD AVE,1534,
14910,220181000,Stoop,,15,BROAD AVE,1534,
14911,220182000,First Floor,,835,BROAD AVE,1522,
14912,220182000,Second Floor,,875,BROAD AVE,1522,
14913,220182000,Concrete Patio,,168,BROAD AVE,1522,
14914,220183000,First Floor,,1085,BROAD AVE,1528,
14915,220183000,Basement,,854,BROAD AVE,1528,
14916,220183000,Deck,,304,BROAD AVE,1528,
14917,220184000,First Floor,,961,BROAD AVE,1526,
14918,220184000,Basement,,800,BROAD AVE,1526,
14919,220184000,Screened Porch,,192,BROAD AVE,1526,
14920,220184000,Slab,,52,BROAD AVE,1526,
14921,220184000,Stoop,,28,BROAD AVE,1526,
14922,220185000,First Floor,,803,BROAD AVE,1524,
14923,220185000,Second Floor,,875,BROAD AVE,1524,
14924,220185000,Concrete Patio,,120,BROAD AVE,1524,
14925,220185000,Stoop,,32,BROAD AVE,1524,
14926,220186000,First Floor,,880,BROAD AVE,1516,
14927,220186000,Basement,,879,BROAD AVE,1516,
14928,220186000,Concrete Patio,,119,BROAD AVE,1516,
